Year,ActionGeo_CountryCode,goldstein_score,tone
1989,JA,1.72,4.73
1989,LU,2.05,4.89
1989,MK,1.04,4.26
1989,TN,1.83,2.91
1989,GQ,1.42,3.17
1989,NE,3.42,2.68
1989,KV,-2.97,3.37
1989,NG,2.65,3.99
1989,EK,2.67,3.36
1989,SW,0.33,4.46
1989,AQ,1.73,5.8
1989,MZ,0.73,3.87
1989,SA,0.66,4.14
1989,RQ,0.73,4.82
1989,SY,0.02,4.1
1989,CA,1.13,4.66
1989,FJ,1.13,2.58
1989,OD,-2.27,3.88
1989,CJ,1.9,9.09
1989,CI,0.28,4.91
1989,GY,3.04,2.82
1989,RW,3.07,4.29
1989,VM,1.65,4.59
1989,VE,1.41,3.9
1989,KZ,0.31,4.53
1989,NR,-0.23,3.77
1989,GP,0.19,3.55
1989,HA,-0.48,5.12
1989,HU,1.8,5.56
1989,MR,1.5,3.14
1989,WA,1.11,4.03
1989,GI,0.67,3.84
1989,ZI,1.73,3.44
1989,SV,1.98,3.36
1989,MY,2.15,3.54
1989,PM,0.12,4.92
1989,MJ,-0.26,4.49
1989,JO,1.72,4.22
1989,FR,1.33,4.63
1989,GR,1,4.53
1989,US,0.46,5.54
1989,KU,1.76,3.53
1989,LO,1.23,5.71
1989,DR,0.45,4.37
1989,FG,-0.55,4.66
1989,MN,3.67,5.91
1989,CH,0.46,5.82
1989,SZ,1.02,4.06
1989,KG,-0.52,4.73
1989,MB,-1.69,3.08
1989,HR,0.64,4.92
1989,LY,0.95,4.42
1989,AY,1.62,5.08
1989,CD,1.55,4.17
1989,UY,2.19,3.82
1989,TD,1.86,3.96
1989,TW,0.93,5.09
1989,BA,2.11,4.35
1989,MC,1.67,4.78
1989,GG,-1.16,4.3
1989,TT,1.17,4.88
1989,RB,1.13,4.27
1989,GB,1.51,3.38
1989,ST,1.45,3.2
1989,IS,-0.59,4.29
1989,MX,0.19,4.47
1989,SO,0.14,3.76
1989,PK,0.66,3.98
1989,GM,1.01,5.12
1989,JM,0.19,4.18
1989,AR,0.77,4.2
1989,IV,2.97,5.23
1989,YM,2.62,4.73
1989,MD,0.06,4.61
1989,VC,3.63,7.55
1989,EZ,0.75,5.6
1989,OC,0.2,3.83
1989,BN,0.89,4.03
1989,BH,3.18,5.72
1989,AN,7,4.73
1989,AU,1.39,4.8
1989,CE,-0.99,3.21
1989,AJ,-0.25,4.23
1989,CB,0.92,5.22
1989,IC,1.24,5.43
1989,GK,-1.13,4.13
1989,BE,1.87,4.79
1989,WI,2.41,3.96
1989,ES,-1.01,4.65
1989,ET,1.24,4.97
1989,VI,2.66,5.39
1989,TL,-5,0.98
1989,AL,0.93,4.78
1989,MT,2.02,5.14
1989,SH,1.94,5.62
1989,IZ,1.75,4.37
1989,EN,0.85,5.32
1989,PL,1.55,6.01
1989,CF,1.38,3.53
1989,SC,1.28,4.1
1989,NU,1.21,5.43
1989,MO,2.16,4.06
1989,FI,2.15,4.99
1989,LG,0.59,5.6
1989,NT,6.4,6.56
1989,SF,0.37,4.63
1989,VT,1.68,5.89
1989,FM,3.64,5.03
1989,TV,7,6.7
1989,GL,1.97,4.4
1989,DO,3.9,3.14
1989,CW,3.61,6.05
1989,SG,1.52,3.19
1989,AC,-0.29,3.64
1989,GZ,-3.66,3.51
1989,UG,0.69,3.71
1989,TP,3.96,6.94
1989,CT,1.75,3.93
1989,MP,1.61,5.25
1989,SI,0.64,5.36
1989,NS,2.74,4.59
1989,RS,1.4,5.04
1989,AG,2.19,4.11
1989,TH,1.39,3.35
1989,UV,2.48,4.72
1989,SE,-0.25,4.06
1989,AO,1.5,4.72
1989,NI,1.64,3.4
1989,LI,1.22,3.63
1989,TX,-0.65,3.88
1989,EI,-0.57,3.83
1989,GV,2.83,4.22
1989,CV,1.81,2.67
1989,DA,1.32,4.56
1989,CU,1.5,5.07
1989,BC,1.52,3.52
1989,PG,0.97,3.68
1989,GT,1.6,4.77
1989,RO,0.35,5.42
1989,GJ,-0.31,5.03
1989,TO,2.13,3.9
1989,LT,1.78,3.56
1989,AF,-0.36,4.09
1989,NH,-0.21,2.42
1989,DJ,1.99,3.19
1989,NC,-1.21,4.41
1989,FO,3.57,2.56
1989,PE,-2.3,3.7
1989,LH,0.69,5.92
1989,NZ,2.1,3.18
1989,UK,0.29,4.36
1989,CY,1.42,3.74
1989,GA,2.5,3.38
1989,EC,1.39,3.59
1989,LE,-0.83,4.27
1989,UZ,-0.92,3.74
1989,BX,2.47,4.55
1989,PP,-0.5,2.39
1989,TS,1.96,3.99
1989,CG,1.95,4.65
1989,UP,0.64,5.15
1989,MA,1.96,5.58
1989,RI,-0.19,5.1
1989,IN,-0.06,3.99
1989,BB,3,2.78
1989,MI,1.98,4.05
1989,YI,1.18,5.8
1989,ID,2.12,4.5
1989,BL,0.77,4.41
1989,KE,0.72,3.68
1989,BR,0.94,4.23
1989,BF,2.42,4.25
1989,TZ,2.39,3.76
1989,RM,4.11,3.85
1989,SM,2.8,0.85
1989,LS,0.95,6.27
1989,SU,1.16,4.99
1989,VQ,0.5,4.61
1989,BK,0.46,4.42
1989,IT,1.43,4.87
1989,ML,2.64,4.84
1989,KN,1.38,4.94
1989,MV,2.09,1.62
1989,NL,0.98,4.66
1989,QA,2.69,3.79
1989,CQ,-0.04,5.32
1989,CS,2.26,5.44
1989,BM,-0.54,3.57
1989,AE,1.63,4.27
1989,PO,1.53,4.19
1989,MH,1.05,3.76
1989,HO,1.33,5.14
1989,LA,2.72,4.92
1989,BU,1.65,5.17
1989,CM,2.68,3.6
1989,OS,0.62,3.86
1989,ER,0.06,5.37
1989,WS,3.49,3.25
1989,NP,2.2,3.57
1989,BP,2.54,2.27
1989,AA,0.06,3.19
1989,AS,1.73,3.57
1989,BD,0.5,4.51
1989,CN,-0.14,3.6
1989,NO,1.51,4.6
1989,TI,-0.78,4.67
1989,PU,2.86,3.4
1989,KR,1.56,1.65
1989,RP,-0.42,3.9
1989,HK,0.71,4.18
1989,TU,0.3,3.7
1989,SN,2.2,3.08
1989,IR,0.72,4.94
1989,GH,2.19,3.41
1989,BT,2.16,2.7
1989,ZA,1.77,3.86
1989,BY,2.06,5.23
1989,BO,1.46,4.66
1989,SL,1.39,3.71
1989,SP,1.07,4.63
1989,AM,-0.2,4.53
1989,MU,2.81,3.57
1989,MF,-1.14,3
1989,JE,0.51,6.81
1989,BG,0.99,3.11
1989,JQ,3.75,5.08
1989,RE,2.26,5.21
1989,EG,2.06,4.39
1989,WE,-3.28,3.36
1989,WZ,0.16,3.82
1989,KS,-0.5,4.39
1989,CO,-1.7,4.2
1989,MG,3.11,5.93
1989,FP,-2.23,3.08
1989,WQ,-1.83,2.77
1989,AV,0.83,6.88
1988,AR,1.02,3.71
1988,CD,1.4,4.47
1988,MA,3.38,4.7
1988,TN,2.65,2.15
1988,DR,0.29,4.56
1988,FG,0.55,3.54
1988,UP,1.11,5.19
1988,PO,1.14,3.94
1988,LI,-0.31,3.47
1988,BL,1.05,4.8
1988,FR,1.05,4.67
1988,ER,-2.46,4.79
1988,GH,2.31,3.61
1988,NL,0.47,3.75
1988,MP,1.6,3.1
1988,GI,-4.52,3.49
1988,BU,2.59,4.74
1988,PK,0.75,4.52
1988,EZ,1.73,5.52
1988,GA,2.88,3.38
1988,MC,2.82,5.55
1988,OS,0.96,4.34
1988,YM,2.52,4.24
1988,RQ,-0.15,5.05
1988,SY,0.72,4.07
1988,CO,-1.31,4.24
1988,OC,0.18,3.94
1988,GZ,-2.94,3.32
1988,DA,0.97,4.91
1988,MZ,1.29,3.89
1988,TU,1.25,3.72
1988,MK,0.35,4.59
1988,CI,0.27,4.78
1988,AY,1.53,5.38
1988,KG,2.41,4.09
1988,BF,0.74,4.48
1988,MX,0.26,4.45
1988,KR,2.55,3.31
1988,MB,3.17,2.32
1988,BC,-0.01,3.26
1988,MJ,-0.02,5.07
1988,AG,1.57,4.67
1988,ML,2.84,4.49
1988,WZ,0.01,3.41
1988,ST,-1.07,5.47
1988,LG,0.82,5.69
1988,MI,2.86,3.57
1988,JA,1.75,4.24
1988,CA,1.3,5.06
1988,SU,1.01,4.14
1988,FO,3.14,8.79
1988,MT,1.8,3.76
1988,JO,2.1,4.38
1988,LA,1.09,4.45
1988,SO,1.53,4.13
1988,AC,1.85,5.77
1988,CT,1.54,3.66
1988,NI,1.47,3.58
1988,SI,0.19,4.8
1988,FJ,0.91,2.51
1988,UG,1.37,3.79
1988,AU,1.21,4.45
1988,UK,0.17,4.38
1988,BA,1.74,4.02
1988,LO,1.85,5.44
1988,EN,0.85,5.63
1988,NT,1.1,3.2
1988,SE,1.8,5.07
1988,ZA,1.56,3.34
1988,GG,-0.13,5.24
1988,NU,1.01,5.45
1988,UV,1.76,4.76
1988,TH,1.35,3.86
1988,QA,2.09,4.08
1988,SM,3.19,4.27
1988,NH,-0.8,2.43
1988,CS,2.24,5.41
1988,MG,3.3,5.68
1988,TW,1.21,5.34
1988,SA,1.11,4.22
1988,AN,2.35,3.37
1988,KU,1.09,3.86
1988,PU,3.61,3.52
1988,PL,1.26,5.51
1988,BT,3.29,3.85
1988,GP,1.13,10.69
1988,WI,1.63,5.09
1988,RM,2.45,6.22
1988,CY,1.36,3.79
1988,NR,3.61,2.49
1988,VI,0.26,1.33
1988,GY,2.72,4.17
1988,CW,2.01,3.13
1988,WQ,1.45,4.98
1988,AJ,-1.08,4.02
1988,FP,2.81,4.47
1988,MR,1.63,4.43
1988,BY,0.3,3.93
1988,GV,2.11,3.56
1988,SN,1.65,3.42
1988,BR,1.72,3.94
1988,AV,-2.11,3.57
1988,WA,0.83,4.57
1988,SW,0.95,4.75
1988,GQ,1.48,5.59
1988,ES,-0.68,4.61
1988,VM,1.48,4.92
1988,NG,2.7,3.93
1988,TV,4,0.6
1988,PG,-1.66,4.19
1988,CM,2.68,3
1988,BK,1.43,4.35
1988,GJ,0.7,5.6
1988,CG,1.74,4.48
1988,CH,1.35,5.49
1988,IT,0.83,4.41
1988,HR,0.68,4
1988,PP,2.64,3.96
1988,EI,-1.03,3.94
1988,EC,1.34,5.13
1988,MV,2.43,2.75
1988,LU,1.56,4.03
1988,TI,2.91,4.85
1988,SC,4.1,3.85
1988,SF,-0.14,4.32
1988,JE,-0.27,5.61
1988,IO,5,7.31
1988,LT,1.68,3.63
1988,GL,1.48,4.45
1988,BH,2.66,3.71
1988,CV,3.16,4.67
1988,BN,2.56,4.11
1988,EG,1.95,4.28
1988,RB,1.15,4.71
1988,TT,1.82,5.45
1988,US,0.6,5.59
1988,GM,0.77,4.3
1988,CE,-1.45,3.33
1988,UY,2.35,4.46
1988,GR,0.87,3.65
1988,HU,2.05,5.24
1988,IC,2.78,4.62
1988,NP,2.22,3.56
1988,UZ,0.48,4.68
1988,IR,-0.77,4.22
1988,WE,-3.33,3.12
1988,GT,2.15,5.1
1988,VT,1.83,6.08
1988,LS,0.44,6.01
1988,NZ,2.11,3.41
1988,CN,0.64,2.26
1988,AO,1.43,4.55
1988,ET,1.39,4.73
1988,NC,-1.3,4.61
1988,CQ,0.93,4.62
1988,IV,1.95,4.49
1988,CF,3.29,4.89
1988,TZ,2.62,3.82
1988,JM,0.01,4.55
1988,RS,1.6,5.05
1988,EK,1.82,3.82
1988,VC,0.28,4.97
1988,TO,3.2,2.75
1988,DO,3.25,5.06
1988,BE,1.38,4.44
1988,BO,1.01,4.81
1988,LE,-1.06,4.07
1988,AS,1.59,3.64
1988,BB,1.74,4.46
1988,TX,2.21,5.25
1988,MO,2.06,4.55
1988,BM,-1.1,3.97
1988,NS,0.64,4.02
1988,FI,2.33,4.43
1988,KZ,1,4.66
1988,TS,1.5,4.37
1988,RE,0.8,2.61
1988,TK,6,4.12
1988,IS,-1.03,4.16
1988,BG,-0.08,3.46
1988,LH,1.07,5.18
1988,YI,1.49,5.08
1988,VE,1.99,3.9
1988,IZ,-1.09,3.85
1988,PS,-2.13,4.34
1988,IN,-1.04,3.91
1988,NO,1.42,4.28
1988,BX,2.35,4.11
1988,DJ,2.61,4.14
1988,SG,1.82,4.44
1988,KE,0.87,3.91
1988,PE,-1.11,4.2
1988,AE,0.81,3.83
1988,BP,2.88,3.82
1988,PA,0.34,5.38
1988,TP,1.89,3.97
1988,KS,-0.39,5.05
1988,CU,2.42,4.98
1988,AL,1.61,4.9
1988,SZ,2.5,4.29
1988,SH,0.8,6.15
1988,HK,1.54,3.54
1988,MD,1.46,6.68
1988,TE,1.9,0.69
1988,RO,1.79,4.93
1988,MN,1.04,8.61
1988,HA,-0.52,5.23
1988,BD,0.91,4.56
1988,MH,1.5,4.34
1988,VQ,0.45,5.93
1988,SP,0.87,4.58
1988,HO,0.2,4.53
1988,ID,2.29,4.4
1988,SL,1.66,3.13
1988,KT,4.53,3.56
1988,LY,1.12,4.28
1988,RW,1.37,3.84
1988,AA,0.08,3.32
1988,OD,-3.13,2.19
1988,KV,-1.17,4.43
1988,AQ,4,4.95
1988,CJ,1.77,2.65
1988,RI,1.35,5.03
1988,FM,2.96,4.8
1988,MY,2.06,3.62
1988,NE,4.85,3.58
1988,AF,0.74,4.7
1988,KN,1.44,4.64
1988,ZI,1.34,3.66
1988,AM,-0.45,4.12
1988,TD,0.58,3.65
1988,MU,2.25,3.74
1988,GB,2.81,3.55
1988,FK,-1.1,2.44
1988,RP,-0.94,4.15
1988,CB,1.57,5.38
1988,PM,0.42,4.82
1988,WS,2.11,4
1988,JQ,3,5.08
1987,NE,4,5.75
1987,UP,0.18,4.94
1987,TO,2.1,4.09
1987,GI,1.67,4.61
1987,YI,1.81,5.55
1987,CG,1.37,4.86
1987,BR,1.38,3.92
1987,DR,0.58,4.45
1987,NR,1.47,3.28
1987,GJ,1.17,5.88
1987,LT,1.76,3.95
1987,VM,0.91,4.79
1987,VE,1.33,4.1
1987,AA,2.96,5.45
1987,GB,2.05,3.93
1987,MB,1.55,3
1987,LE,-0.85,4.2
1987,HA,-1.01,4.53
1987,TP,1.82,6.56
1987,TU,0.61,3.89
1987,LG,0.18,4.6
1987,TV,0.87,3.26
1987,FK,2.62,4.19
1987,FI,2.1,4.9
1987,GZ,-2.26,3.19
1987,LO,2.17,5.23
1987,SY,0.93,4.1
1987,CQ,1.03,5.79
1987,CI,-0.17,4.76
1987,US,0.6,5.58
1987,WE,-2.61,3.29
1987,SP,0.53,4.41
1987,VQ,0.59,5.38
1987,DO,3.03,4.09
1987,SZ,1.38,4
1987,BF,-0.03,4.99
1987,CH,1.15,5.67
1987,PK,-0.01,3.82
1987,TW,0.96,4.81
1987,PU,3.08,4.69
1987,SL,0.09,3.68
1987,MP,2.21,3.13
1987,GK,3.4,5.42
1987,HR,1.17,4.15
1987,FJ,0.86,3.8
1987,RB,1.24,4.08
1987,AU,1.24,4.65
1987,RP,-0.81,4.36
1987,PS,0.3,6.55
1987,KZ,0.51,5.35
1987,JA,1.38,4.46
1987,PO,1.69,5.19
1987,NI,1.19,3.64
1987,BT,3.12,3.61
1987,LS,-2.58,4.6
1987,CB,0.77,5.34
1987,WZ,-2.39,3.74
1987,MR,2.22,4.43
1987,JE,-0.66,5.94
1987,HO,1.15,4.82
1987,BM,1.08,3.13
1987,BP,1.52,3.44
1987,OD,0,4.29
1987,SV,2.06,2.64
1987,BO,1.16,4.73
1987,TS,0.83,4.76
1987,RQ,-0.56,4.56
1987,GM,0.73,4.63
1987,TZ,2.44,4.35
1987,SG,1.94,4.63
1987,PE,-1.81,3.71
1987,GH,2.2,4.31
1987,BK,0.05,4.21
1987,GR,0.69,4.07
1987,CD,-0.98,3.85
1987,NS,-0.62,3.62
1987,AR,0.8,4.34
1987,TT,-0.58,4.2
1987,FO,2.32,4.94
1987,KS,-1.19,5.29
1987,MZ,0.07,3.8
1987,HK,1.1,4.49
1987,IV,1.45,4.13
1987,AG,1.97,4.41
1987,DA,1.24,4.16
1987,NL,1.12,3.99
1987,LU,2.48,3.36
1987,MA,2.44,3.48
1987,IS,-0.51,4.45
1987,MI,1.35,4.76
1987,KU,0.42,3.94
1987,RE,0.53,2.7
1987,NO,1.35,4.42
1987,MY,1.65,3.6
1987,ZA,0.94,3.62
1987,IR,-1.19,4.21
1987,EZ,2.19,5.74
1987,AL,2.04,4.8
1987,BN,1.35,5.34
1987,SA,0.01,4.31
1987,CW,2.77,2.98
1987,SC,2.48,5.32
1987,AQ,0.36,5.81
1987,BY,1.06,5.19
1987,ES,0.21,4.87
1987,IT,0.83,4.73
1987,PA,-0.04,5.99
1987,UZ,0.72,5.41
1987,PL,1.55,5.44
1987,EC,-0.2,4.34
1987,SF,-1,4.14
1987,MO,1.35,4.57
1987,TD,1.77,3.82
1987,MN,1.47,8.38
1987,MU,2.3,4.63
1987,AJ,1.01,5.39
1987,AY,1.57,5.03
1987,KV,-1.77,3.9
1987,SE,0.64,4.79
1987,KR,3.37,3.9
1987,AE,1.09,4.59
1987,BA,1.18,3.85
1987,DJ,2.06,4.18
1987,ST,1.98,5.55
1987,VI,3.23,5.74
1987,SN,2.22,3.15
1987,MD,-0.71,4.95
1987,CV,2.66,3.68
1987,BL,0.26,4.01
1987,LH,0.66,5.29
1987,EK,0.97,3.65
1987,KN,1.57,4.59
1987,RW,2.2,4.54
1987,GT,3.41,5.55
1987,RN,2.35,1.46
1987,AM,0.18,4.62
1987,VC,2.37,3.19
1987,YM,2.37,4.34
1987,CS,2.41,5.64
1987,AO,0.06,4.38
1987,ID,2.28,3.9
1987,PP,1.33,4.44
1987,RM,3.18,4.8
1987,BE,1.6,4.5
1987,MT,1.95,4.62
1987,MC,2.52,5.71
1987,CA,1.44,4.95
1987,JO,2.2,4.52
1987,SM,-2.97,6.3
1987,ZI,0.82,4.02
1987,AN,1.7,5.13
1987,LY,-0.47,4.15
1987,TX,0.89,6.21
1987,EG,1.8,4.45
1987,CE,-1.3,3.69
1987,SU,0.39,4.3
1987,WQ,-10,3.09
1987,TH,1.01,3.48
1987,CM,2.52,4.87
1987,RI,1.69,4.94
1987,OS,0.24,4.18
1987,CJ,0.07,6.83
1987,ET,1.85,4.76
1987,WA,-0.38,3.67
1987,CO,-0.51,4.14
1987,CY,0.18,3.84
1987,MG,3.66,5.74
1987,BC,0.76,3.11
1987,LI,0.79,4.5
1987,NG,1.8,5.4
1987,IC,1.95,5.96
1987,RO,2.22,5.17
1987,VT,1.62,6.15
1987,LA,1.31,4.56
1987,KE,0.43,3.86
1987,NC,-0.92,3.92
1987,PM,-0.47,4.49
1987,BU,2.77,5.02
1987,MV,2.96,3.29
1987,TN,0.2,4.17
1987,MH,3.77,5.64
1987,NT,1.82,5.32
1987,FG,0.51,3.5
1987,FM,1.95,4.55
1987,UG,-0.17,3.74
1987,SI,0.59,5.17
1987,EN,0.87,4.79
1987,MJ,1.28,3.33
1987,IZ,-2.05,3.82
1987,GP,1.8,2.87
1987,ER,-2.71,4.49
1987,GL,-0,5.49
1987,BD,1.14,4.34
1987,MK,1.09,4.4
1987,NU,1.05,5.43
1987,CN,3.22,3.65
1987,OC,0.56,3.92
1987,TI,0.28,5.12
1987,WS,3.55,3.54
1987,JM,1.67,3.88
1987,GQ,1.47,5.03
1987,CT,-0.66,3.42
1987,NP,1.61,3.34
1987,AF,-0.01,4.58
1987,QA,2.03,3.48
1987,RS,1.54,5.15
1987,SW,0.66,4.35
1987,KG,1.24,4.71
1987,UV,1.69,5.56
1987,WI,0.64,3.91
1987,IN,-0.71,4.17
1987,HU,2.54,5.26
1987,BH,2.5,4.74
1987,SO,0.7,4.16
1987,AC,1.82,3.01
1987,AS,1.15,3.95
1987,MX,1.32,4.53
1987,CF,2.36,3.62
1987,GG,0.71,5.66
1987,GA,3.57,4.83
1987,FP,-3.26,2.46
1987,EI,-1.46,4.35
1987,NZ,1.33,3.62
1987,HQ,1.67,2.72
1987,UK,0.12,4.76
1987,NF,1.95,3.81
1987,GV,1.83,5.59
1987,UY,2.65,3.96
1987,GY,1.93,4.44
1987,AV,2.38,4.68
1987,BX,2.34,3.75
1987,BG,-0.56,3.28
1987,CU,1.21,5.24
1987,ML,2.88,5.55
1987,PG,8.3,6.96
1987,BB,2.05,4.2
1987,FR,0.41,4.39
1987,NH,4.35,4.4
1986,LG,0.91,5.26
1986,SH,-9.6,1.3
1986,MR,3.08,4.21
1986,HA,-0.35,4.92
1986,ZA,1.23,3.94
1986,AO,0.34,4.3
1986,DO,1.32,2.96
1986,VM,0.46,4.67
1986,CQ,1.09,4.54
1986,KU,1.08,3.78
1986,RI,0.74,5.24
1986,NO,1.26,4.95
1986,AL,2.01,5.41
1986,CM,2.08,4.94
1986,MG,3.4,5.04
1986,MO,1.79,4.62
1986,SZ,0.98,4.19
1986,EZ,2.41,4.99
1986,GV,2.72,3.88
1986,GM,0.44,4.55
1986,NZ,1.5,4.63
1986,IN,-1.46,4.18
1986,BC,-0.39,3.32
1986,FJ,1.32,4.17
1986,AY,1.39,4.35
1986,UG,0.5,4.16
1986,KE,1.22,4.21
1986,NC,0.8,4.19
1986,WI,-0.74,5.01
1986,WS,0.41,5.22
1986,SV,4,1.59
1986,GZ,-1.13,4.23
1986,EI,-1.15,4.43
1986,CI,-0.94,4.3
1986,CB,0.44,5.2
1986,TP,4.08,5.75
1986,LI,1.1,5.2
1986,BE,1.41,4.51
1986,MH,-0.44,4.26
1986,RE,2.38,3.95
1986,HK,1.47,5.04
1986,MC,2.31,5.26
1986,BX,2.4,4.14
1986,GH,1.18,4.19
1986,MZ,0.25,3.92
1986,IZ,-2.05,3.35
1986,CE,-1.54,2.99
1986,UK,-0.09,4.71
1986,MF,4.67,7.19
1986,RO,2.38,4.89
1986,CF,2.05,4.07
1986,TK,0.43,7.18
1986,TV,5.31,3.26
1986,SM,1.26,4.06
1986,CS,1.35,5.25
1986,SF,-1.35,3.99
1986,LU,2.47,4.88
1986,AR,0.96,4.45
1986,AA,0.9,4.89
1986,TI,1.96,6.39
1986,MB,2.51,3.63
1986,ZI,1.01,4.15
1986,CW,1.59,2.66
1986,PE,-1.39,3.78
1986,DR,-0.62,4.96
1986,NR,7.75,3.17
1986,BK,0.3,4.98
1986,WA,-0.28,3.97
1986,SG,2.56,4.29
1986,AC,1.53,4.26
1986,SO,1.06,4.86
1986,NI,0.59,4.01
1986,JM,0.8,4.59
1986,UV,2.14,4.8
1986,TS,0.54,4.12
1986,DJ,2.58,4.35
1986,SI,0.76,4.77
1986,SL,2.42,4.42
1986,HR,-1.13,4.05
1986,CO,-0.51,4.7
1986,SN,2.01,3.91
1986,AE,0.64,4.05
1986,BB,2.7,3.91
1986,CU,1.2,5.11
1986,GT,0.95,4.86
1986,NG,3.16,4.89
1986,KZ,0.7,5.48
1986,SP,0.38,4.49
1986,MI,0.88,3.63
1986,EN,1.8,4.7
1986,TH,0.66,3.76
1986,BL,-0.09,4.25
1986,GK,0.47,5.31
1986,HO,-0.32,4.37
1986,TT,1.14,5.54
1986,GP,1.83,3.97
1986,YM,0.47,4.41
1986,NS,-1.8,3.01
1986,RQ,0.17,5.14
1986,BN,1.67,3.84
1986,JE,0.01,6.66
1986,RS,1.27,5.05
1986,LA,1.99,5.3
1986,MD,-2.39,5.7
1986,NE,7.02,4
1986,MX,0.69,4.64
1986,PP,1.5,7.91
1986,BA,1.15,3.08
1986,FR,0.48,4.57
1986,MY,1.14,4.17
1986,BO,0.95,5.19
1986,VE,2.26,4.99
1986,MK,0.96,4.87
1986,GB,2.1,4.33
1986,EK,1.05,3.05
1986,RB,1.42,4.38
1986,FP,1.53,4.15
1986,CH,1.79,5.9
1986,BG,0.59,3.62
1986,ET,2.06,5.08
1986,IS,-0.26,4.53
1986,NU,0.2,5.14
1986,LY,-1.13,4.56
1986,RW,1.17,4.48
1986,BM,2.03,3.03
1986,LO,2.48,5.04
1986,BT,3.37,4.85
1986,WZ,0.02,3.7
1986,NT,-1.67,5.51
1986,VT,1.67,5.85
1986,PK,-0.35,4
1986,BY,1.91,4.59
1986,CA,0.89,4.69
1986,GR,1,4.06
1986,US,0.33,5.5
1986,CY,0.85,3.9
1986,AF,-0.66,4.28
1986,PM,1.38,5.07
1986,AU,0.72,4.91
1986,MJ,1.41,5.05
1986,UY,2.38,4.76
1986,AJ,1.09,6.79
1986,AQ,-0.1,7.47
1986,ML,2.54,4.83
1986,SE,1.43,4.97
1986,SW,0.24,4.63
1986,LE,-1.57,4.03
1986,VQ,1.99,6.64
1986,NP,1.85,4.09
1986,MU,2.06,4.14
1986,TO,0.3,3.71
1986,IR,-0.8,4.08
1986,ES,0.3,4.71
1986,SY,0.65,4.25
1986,AN,0.63,4.83
1986,TD,1.65,3.94
1986,LH,1.65,5.96
1986,WE,-1.59,4.23
1986,FM,1.83,4.58
1986,PU,1.91,5.07
1986,BU,2.21,4.91
1986,DA,1.4,4.88
1986,RM,3.68,7.23
1986,AM,-2.15,4.04
1986,KN,1.62,4.77
1986,GL,1.24,4.86
1986,LS,-0.08,6.11
1986,AV,-2,6.96
1986,PA,0.9,4.73
1986,PG,8.3,4.24
1986,VC,1.68,2.65
1986,IT,0.12,4.62
1986,VI,-0.13,7
1986,MT,0.99,4.5
1986,MN,-2.16,5.42
1986,SC,0.5,4.99
1986,MA,2.68,5.16
1986,GJ,0.44,5.25
1986,EC,0.48,3.92
1986,TN,2.82,2.24
1986,TU,0.12,4
1986,QA,1.89,3.04
1986,KS,-0.32,4.95
1986,PL,1.46,5.86
1986,IC,1.63,5.67
1986,WQ,-4,4.82
1986,UP,0.48,4.4
1986,KG,1.59,5.13
1986,TX,1.72,4.75
1986,BR,1.42,4.59
1986,SA,1.59,4.31
1986,BF,1.11,4.37
1986,FO,-0.27,3.02
1986,TZ,1.96,3.69
1986,FI,1.74,4.53
1986,MP,3.02,3.72
1986,TL,2.71,2.01
1986,BH,2.53,5.6
1986,OD,-1.8,2.59
1986,UZ,1.5,6.48
1986,NH,4.19,5.36
1986,CV,3.36,5.5
1986,PF,0,3.91
1986,CG,1.42,5.56
1986,JO,1.56,4.66
1986,BP,2.73,2.74
1986,OC,0.36,4.43
1986,GA,2.74,4.31
1986,HU,2.8,4.97
1986,CJ,-0.98,5.1
1986,TW,0.97,4.94
1986,PS,1.29,5.85
1986,EG,1.46,4.33
1986,JA,1.47,4.82
1986,GI,2.23,3.51
1986,YI,1.13,5.35
1986,KR,3.44,4.03
1986,RP,0.22,5.25
1986,NL,1.1,4.04
1986,GG,-0.29,5.21
1986,AS,1.34,4.21
1986,IV,2.56,4.48
1986,GQ,0.99,5.31
1986,GY,1.17,4.13
1986,SU,0.44,4.36
1986,OS,0.38,3.94
1986,ER,-0.41,4.83
1986,AG,2.03,4.37
1986,MV,2.38,5.44
1986,LT,0.24,4.28
1986,CT,0.21,4.05
1986,ID,1.57,4.28
1986,PO,0.92,4.65
1986,BD,-0.15,4.2
1986,FG,-2.64,2.67
1986,CN,2.86,5.05
1986,ST,2.03,5.42
1986,FK,-0.93,4.53
1986,CD,0.02,3.66
1986,KV,-0.84,3.65
1985,SO,0.42,3.65
1985,WE,-1.27,4.24
1985,CT,1.29,4.27
1985,WZ,0.66,4.51
1985,DJ,2.21,5.01
1985,GJ,1,5.35
1985,UZ,1.79,5.42
1985,IS,-0,4.72
1985,BR,1.05,4.9
1985,LS,1.44,5.46
1985,PL,0.51,5.46
1985,JO,2.18,5.62
1985,TU,-0.03,3.98
1985,TI,1.77,4.54
1985,CQ,-0.91,5.06
1985,EZ,2.25,5.43
1985,CU,1.69,5.17
1985,SG,2.42,4.31
1985,MO,1.8,4.54
1985,GH,0.82,4.92
1985,MH,-1.9,4.6
1985,BE,1.07,5.06
1985,LY,0.12,4.42
1985,WS,5.39,4.09
1985,CH,1.77,5.79
1985,NT,0.92,5.65
1985,TX,2.7,5.63
1985,MG,2.88,5.99
1985,MA,2.38,5.09
1985,BO,1.71,5.81
